Iteration	avg_lambda[1]	avg_lambda[2]	avg_lambda[3]	avg_lambda[4]	avg_lambda[5]	avg_lambda[6]	avg_lambda[7]	avg_lambda[8]	avg_lambda[9]	avg_lambda[10]	avg_lambda[11]	avg_lambda[12]	avg_lambda[13]	avg_lambda[14]	avg_lambda[15]	avg_lambda[16]	avg_lambda[17]	avg_lambda[18]	avg_lambda[19]	avg_lambda[20]	avg_lambda[21]	avg_lambda[22]	avg_lambda[23]	avg_lambda[24]	avg_lambda[25]	avg_lambda[26]	avg_lambda[27]	avg_lambda[28]	avg_lambda[29]	avg_lambda[30]	avg_lambda[31]	avg_lambda[32]	avg_lambda[33]	avg_lambda[34]	avg_lambda[35]	avg_lambda[36]	avg_lambda[37]	avg_lambda[38]	avg_lambda[39]	avg_lambda[40]	avg_lambda[41]	avg_lambda[42]	avg_lambda[43]	avg_lambda[44]	avg_lambda[45]	avg_lambda[46]	avg_lambda[47]	avg_lambda[48]	avg_lambda[49]	avg_lambda[50]	avg_lambda[51]	avg_lambda[52]	avg_lambda[53]	avg_lambda[54]	avg_lambda[55]	avg_lambda[56]	avg_lambda[57]	avg_lambda[58]	avg_lambda[59]	avg_lambda[60]	avg_lambda[61]	avg_lambda[62]	avg_lambda[63]	avg_lambda[64]	avg_lambda[65]	avg_lambda[66]	avg_lambda[67]	avg_lambda[68]	avg_lambda[69]	avg_lambda[70]	avg_lambda[71]	avg_lambda[72]	avg_mu[1]	avg_mu[2]	avg_mu[3]	avg_mu[4]	avg_mu[5]	avg_mu[6]	avg_mu[7]	avg_mu[8]	avg_mu[9]	avg_mu[10]	avg_mu[11]	avg_mu[12]	avg_mu[13]	avg_mu[14]	avg_mu[15]	avg_mu[16]	avg_mu[17]	avg_mu[18]	avg_mu[19]	avg_mu[20]	avg_mu[21]	avg_mu[22]	avg_mu[23]	avg_mu[24]	avg_mu[25]	avg_mu[26]	avg_mu[27]	avg_mu[28]	avg_mu[29]	avg_mu[30]	avg_mu[31]	avg_mu[32]	avg_mu[33]	avg_mu[34]	avg_mu[35]	avg_mu[36]	avg_mu[37]	avg_mu[38]	avg_mu[39]	avg_mu[40]	avg_mu[41]	avg_mu[42]	avg_mu[43]	avg_mu[44]	avg_mu[45]	avg_mu[46]	avg_mu[47]	avg_mu[48]	avg_mu[49]	avg_mu[50]	avg_mu[51]	avg_mu[52]	avg_mu[53]	avg_mu[54]	avg_mu[55]	avg_mu[56]	avg_mu[57]	avg_mu[58]	avg_mu[59]	avg_mu[60]	avg_mu[61]	avg_mu[62]	avg_mu[63]	avg_mu[64]	avg_mu[65]	avg_mu[66]	avg_mu[67]	avg_mu[68]	avg_mu[69]	avg_mu[70]	avg_mu[71]	avg_mu[72]	num_shifts[1]	num_shifts[2]	num_shifts[3]	num_shifts[4]	num_shifts[5]	num_shifts[6]	num_shifts[7]	num_shifts[8]	num_shifts[9]	num_shifts[10]	num_shifts[11]	num_shifts[12]	num_shifts[13]	num_shifts[14]	num_shifts[15]	num_shifts[16]	num_shifts[17]	num_shifts[18]	num_shifts[19]	num_shifts[20]	num_shifts[21]	num_shifts[22]	num_shifts[23]	num_shifts[24]	num_shifts[25]	num_shifts[26]	num_shifts[27]	num_shifts[28]	num_shifts[29]	num_shifts[30]	num_shifts[31]	num_shifts[32]	num_shifts[33]	num_shifts[34]	num_shifts[35]	num_shifts[36]	num_shifts[37]	num_shifts[38]	num_shifts[39]	num_shifts[40]	num_shifts[41]	num_shifts[42]	num_shifts[43]	num_shifts[44]	num_shifts[45]	num_shifts[46]	num_shifts[47]	num_shifts[48]	num_shifts[49]	num_shifts[50]	num_shifts[51]	num_shifts[52]	num_shifts[53]	num_shifts[54]	num_shifts[55]	num_shifts[56]	num_shifts[57]	num_shifts[58]	num_shifts[59]	num_shifts[60]	num_shifts[61]	num_shifts[62]	num_shifts[63]	num_shifts[64]	num_shifts[65]	num_shifts[66]	num_shifts[67]	num_shifts[68]	num_shifts[69]	num_shifts[70]	num_shifts[71]	num_shifts[72]
697000	1.554765	2.924568	2.924568	2.924568	2.924568	1.100231	2.924568	1.071797	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.253394	2.924568	1.870587	1.067662	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	1.324581	2.452016	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	2.924568	-nan	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.08004895	2.616733e-07	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.05599696	2.616733e-07	2.616733e-07	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.4573993	0.7927348	0.4573993	0.4573993	0.4573993	0.4573993	0.5416822	0.2874883	-nan	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
698000	2.859982	2.859982	1.221711	2.681969	2.859982	2.712584	2.108522	2.042061	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	1.114844	1.618485	1.29306	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	1.825824	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.00543	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	1.114844	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.859982	2.698046	2.859982	2.859982	2.859982	2.859982	2.730067	1.114844	-nan	0.02339267	0.02339267	0.02339267	0.02339267	0.02339267	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.2691654	0.08211273	0.118575	0.3452443	0.3452443	0.3452443	0.3452443	0.3452443	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.2753552	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.118575	0.3452443	0.3452443	0.3452443	0.1633305	0.118575	0.118575	0.118575	0.118575	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.07171145	0.02339267	0.02339267	0.02339267	0.02339267	0.1858428	0.0975941	-nan	0	0	1	1	0	3	1	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0
699000	1.959836	1.959836	1.959836	1.959836	1.738457	1.657983	1.959836	1.416573	1.959836	1.959836	1.959836	1.959836	1.959836	1.793935	1.959836	1.959836	1.724261	1.959836	1.594919	1.959836	1.959836	1.959836	1.193561	1.193561	1.193561	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.848142	1.193561	1.959836	1.559716	1.537129	1.959836	1.959836	1.833081	1.193561	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.959836	1.827143	-nan	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.5888249	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.04129534	0.4017754	0.04129534	-nan	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
700000	2.005924	1.626014	1.619246	1.908589	1.619246	1.950437	1.996812	1.895206	1.985517	2.039624	2.039624	2.039624	1.814519	1.62466	2.039624	2.039624	1.814527	1.784651	1.781894	1.619246	1.619246	1.619246	1.619246	2.033584	1.619246	1.78205	1.780695	2.008862	2.039624	2.039624	1.944945	1.836494	2.039624	1.97252	1.923018	1.690278	1.788155	2.039624	2.039624	2.039624	2.039624	2.039624	1.819549	2.039624	2.039624	1.816136	1.760243	1.619246	1.619246	1.750939	1.663136	2.039624	2.039624	2.039624	2.039624	1.965653	2.039624	1.796959	2.039624	2.039624	2.039624	2.039624	2.039624	2.039624	1.940878	1.627508	1.917603	2.039624	2.039624	1.640826	1.922892	-nan	0.08038159	0.07028313	0.07010323	0.07779432	0.07010323	0.07890668	0.08013939	0.07743858	0.07983915	0.08127739	0.08127739	0.08127739	0.07529382	0.07024712	0.08127739	0.08127739	0.5375081	0.6615991	0.0744266	0.07010323	0.07010323	0.07010323	0.07010323	0.08111683	0.07010323	0.07443075	0.07439473	0.08045969	0.08127739	0.08127739	0.07876069	0.07587795	0.08127739	0.07949369	0.07817785	0.07199134	0.07459303	0.08127739	0.08127739	0.08127739	0.08127739	0.08127739	0.07542751	0.08127739	0.08127739	0.07533679	0.07385109	0.07010323	0.07010323	0.07360378	0.07126986	0.08127739	0.08127739	0.1307631	0.08127739	0.07931115	0.08127739	0.07482705	0.08127739	0.08127739	0.08127739	0.08127739	0.08127739	0.08127739	0.07865259	0.07032284	0.07803392	0.08127739	0.08127739	0.09972756	0.0781745	-nan	2	2	0	1	0	1	2	2	2	0	0	0	1	1	0	0	7	9	6	0	0	0	0	1	0	1	5	2	0	0	4	1	0	1	3	2	1	0	0	0	0	0	1	0	0	2	3	0	0	2	3	0	0	2	0	2	0	2	0	0	0	0	0	0	1	1	1	0	0	3	4	0
701000	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	1.880944	-nan	0.1642965	0.1716794	0.1642965	0.1642965	0.1814699	0.2075503	0.1707461	0.190515	0.2075503	0.2075503	0.2075503	0.1970971	0.2075503	0.2075503	0.2075503	0.2075503	0.1931127	0.4982514	0.1983501	0.2075503	0.2075503	0.2075503	0.193401	0.1835292	0.2075503	0.2075503	0.2075503	0.1750949	0.2075503	0.2075503	0.2075503	0.1766342	0.1642965	0.2075503	0.2013006	0.1840916	0.2075503	0.1642965	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.1642965	0.2075503	0.1699108	0.180798	0.2075503	0.1912246	0.1642965	0.1642965	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.2075503	0.1642965	0.1642965	0.1642965	0.1642965	0.2506027	0.2005012	-nan	0	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0	4	4	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0
702000	1.504482	2.891914	2.891914	1.780029	2.891914	2.891914	2.891914	1.95639	1.351241	2.891914	2.891914	2.891914	2.891914	1.878273	2.891914	2.891914	1.69232	1.869344	2.438591	2.891914	2.891914	2.891914	1.192333	1.192333	1.192333	1.192333	2.891914	1.63085	1.910674	2.891914	2.19909	2.517783	2.891914	2.891914	2.891914	2.863417	2.891914	2.891914	2.891914	2.891914	2.891914	2.891914	2.479733	2.891914	2.891914	2.24528	2.218993	1.192333	2.891914	2.280903	1.192333	1.192333	2.06377	2.891914	2.891914	2.891914	2.891914	2.235851	2.891914	2.891914	2.891914	2.891914	2.891914	2.891914	2.891914	2.891914	2.891914	2.243083	2.891914	2.891914	2.891914	-nan	0.07192464	0.2269797	0.2269797	0.1027189	0.2269797	0.2269797	0.2269797	0.1224284	0.0547988	0.2269797	0.2269797	0.2269797	0.2269797	0.1136983	0.2269797	0.2269797	0.09291682	0.1539474	0.1763177	0.2269797	0.2269797	0.2269797	0.03703979	0.03703979	0.03703979	0.03703979	0.2269797	0.08604708	0.1173193	0.2269797	0.1495518	0.185168	0.2269797	0.2269797	0.2269797	0.223795	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.1809156	0.2269797	0.2269797	0.1547139	0.1517761	0.03703979	0.2269797	0.158695	0.03703979	0.03703979	0.1344289	0.2269797	0.2269797	0.2269797	0.2269797	0.1536602	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.2269797	0.1544683	0.2269797	0.4134277	0.2269797	-nan	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	4	2	2	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	3	0	0	0	0	0	0	1	0	0	2	1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	1	0
703000	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	1.35799	2.899043	2.899043	1.756746	2.381688	0.6692446	2.899043	2.899043	2.899043	2.899043	1.013461	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.664946	2.899043	2.440732	1.844105	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	1.878161	1.496534	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	2.899043	1.138634	2.899043	2.899043	2.899043	2.899043	1.482257	1.270732	-nan	0.07567524	0.07567524	0.07567524	0.07567524	0.07567524	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.07065006	0.07551929	0.0741598	0.006182722	0.006182722	0.006182722	0.006182722	0.006182722	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.05898654	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.0741598	0.006182722	0.006182722	0.006182722	0.04591952	0.0741598	0.0741598	0.0741598	0.0741598	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.1326971	0.07567524	0.07567524	0.07567524	0.07567524	0.1119621	0.1193468	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0
704000	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	1.539619	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	1.002981	2.642808	3.097125	3.097125	3.097125	1.979279	3.097125	3.097125	2.027878	3.097125	3.097125	0.550553	3.097125	3.097125	3.097125	1.94657	3.097125	3.097125	2.691548	1.394938	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	2.597242	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	3.097125	2.076182	-nan	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.0702121	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.01846744	0.3951397	0.01846744	-nan	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
705000	2.040683	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	0.9604531	2.30437	2.30437	0.7172557	2.30437	2.30437	0.9495811	2.30437	2.30437	0.8713515	0.4169694	2.30437	2.30437	2.30437	2.30437	2.30437	1.219438	2.30437	1.516356	1.013577	2.30437	2.30437	2.30437	1.984319	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	1.795399	2.30437	2.30437	2.30437	1.995435	2.30437	1.098844	0.4169694	1.251409	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	2.30437	-nan	0.05387587	0.06071117	0.06071117	0.06071117	0.06071117	0.1724577	0.1724577	0.07349879	0.1724577	0.1724577	0.05559103	0.1724577	0.1724577	0.07269823	0.1724577	0.1724577	0.01877472	0.0222191	0.1085505	0.04704444	0.04704444	0.04704444	0.04704444	0.02525176	0.1085505	0.07202754	0.04872471	0.1270448	0.1085505	0.1085505	0.09371675	0.1085505	0.1085505	0.1085505	0.1085505	0.06544835	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.1085505	0.08496065	0.04704444	0.04704444	0.04704444	0.08592911	0.1085505	0.05267666	0.02107311	0.05974779	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.1724577	0.06071117	0.06071117	0.06071117	0.06071117	0.2021125	0.1610779	-nan	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	4	1	0	0	0	0	0	1	0	2	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
706000	0.8564431	2.78723	2.78723	2.78723	2.78723	2.78723	1.537142	1.167567	2.78723	1.34775	2.78723	2.78723	2.78723	1.903564	2.78723	2.78723	1.290515	1.160061	0.7725229	2.78723	2.78723	2.78723	2.78723	2.78723	2.046636	1.439024	2.78723	0.6893339	2.78723	2.78723	2.78723	1.473885	1.384337	2.78723	2.78723	2.427911	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	2.78723	-nan	0.1029091	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.1431571	0.1213051	0.2170718	0.1319589	0.2170718	0.2170718	0.2170718	0.1648228	0.2170718	0.2170718	0.1285747	0.1259554	0.09794707	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.1732823	0.1373556	0.2170718	0.09302831	0.2170718	0.2170718	0.2170718	0.1394169	0.1341222	0.2170718	0.2170718	0.1958261	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.2170718	0.6501094	0.2170718	-nan	1	0	0	0	0	0	1	2	0	1	0	0	0	1	0	0	4	3	1	0	0	0	0	0	2	1	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
707000	2.676065	2.143027	2.143027	2.818844	2.818844	2.143027	2.267853	2.164205	2.317643	2.143027	2.143027	2.486855	2.310803	2.750347	2.818844	2.220809	2.688795	2.371634	2.507245	2.818844	2.695822	2.818844	2.818844	2.818844	2.818844	2.558346	2.572442	2.143027	2.143027	2.143027	2.818844	2.72376	2.441108	2.773319	2.642072	2.143027	2.716845	2.818844	2.818844	2.165211	2.279884	2.143027	2.647568	2.143027	2.405432	2.818844	2.205191	2.818844	2.818844	2.424047	2.818844	2.818844	2.276151	2.143027	2.143027	2.818844	2.437546	2.143027	2.143027	2.143027	2.143027	2.143027	2.143027	2.143027	2.633555	2.818844	2.456772	2.818844	2.818844	2.531645	2.254233	-nan	0.06071652	0.05735622	0.05735622	0.06161661	0.06161661	0.05735622	0.05814313	0.05748973	0.05845701	0.05735622	0.05735622	0.05952373	0.05841389	0.0611848	0.06161661	0.05784656	0.06079677	5.400998e-12	0.05965227	0.06161661	0.06084107	0.06161661	0.06161661	0.06161661	0.06161661	0.05997442	0.06006328	0.05735622	0.05735622	0.05735622	0.06161661	0.06101719	0.05923534	0.06132962	0.06050222	0.05735622	0.0609736	0.06161661	0.06161661	0.05749607	0.05821897	0.05735622	0.06053688	0.05735622	0.05901043	0.06161661	0.05774811	0.06161661	0.06161661	0.05912779	0.06161661	0.06161661	0.05819544	0.05735622	0.05735622	0.06161661	0.05921288	0.05735622	0.05735622	0.05735622	0.05735622	0.05735622	0.05735622	0.05735622	0.06044853	0.06161661	0.05933408	0.06161661	0.06161661	0.1030756	0.05805727	-nan	2	0	0	0	0	0	1	2	1	0	0	1	1	1	0	1	3	3	4	0	1	0	0	0	0	1	1	0	0	0	0	2	2	1	3	2	2	0	0	1	1	0	1	0	1	0	2	0	0	4	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	4	2	0
708000	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	1.678346	-nan	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.5274656	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	0.01580528	-nan	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	3	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0
