Iteration	Posterior	Likelihood	Prior	birth	ef[1]	ef[2]	ef[3]	em[1]	em[2]	em[3]	extinction_eic	extinction_key	extinction_nig	extinction_per	extinction_rates[1]	extinction_rates[2]	extinction_rates[3]	extinction_rates[4]	extinction_rates[5]	extinction_rates[6]	extinction_rates[7]	extinction_rates[8]	extinction_rates[9]	female_relative[1]	female_relative[2]	female_relative[3]	global_female_extirp	global_male_extirp	is_extinction_eic_nig_different	is_extinction_key_per_different	male_relative[1]	male_relative[2]	male_relative[3]	root_state_freq[1]	root_state_freq[2]	root_state_freq[3]	root_state_freq[4]	root_state_freq[5]	root_state_freq[6]	root_state_freq[7]	root_state_freq[8]	root_state_freq[9]	sampling_fraction	stateBirths[1]	stateBirths[2]	stateBirths[3]	stateBirths[4]	stateBirths[5]	stateBirths[6]	stateBirths[7]	stateBirths[8]	stateBirths[9]
275000	-131.4442	-129.7627	-1.681514	10.52666	0.0307951	0.0261201	0.0428053	0.0736787	0.010996	0.0686505	0.5087512	0.4072184	0.005792059	0.2544496	0.25445	0.495222	1.32155	1.31621	0.508751	0.00579206	0.218003	0.415628	0.407218	0.308814	0.261933	0.429253	0.09972056	0.1533251	1	1	0.480539	0.0717167	0.447745	0.161992	0.0794497	0.32477	0.11097	0.0350621	0.222153	0.000131729	0.0121743	0.0532974	0.6056346	1.16963	1.16963	1.16963	1.16963	1.16963	1.16963	1.16963	1.16963	1.16963
276000	-132.7211	-123.7058	-9.015329	17.95381	0.18264	0.0145878	0.0226417	0.0181449	0.0940647	0.0739209	0.03932895	0.04883492	0.03932895	0.4281351	0.428135	0.105757	0.333569	0.385875	0.0393289	0.0393289	0.993113	0.985347	0.0488349	0.830674	0.0663475	0.102978	0.2198693	0.1861305	0	1	0.0974849	0.50537	0.397145	0.345242	0.0870335	0.0407877	0.108531	0.28324	0.0479298	0.000276758	0.00441347	0.0825462	0.57597	1.99487	1.99487	1.99487	1.99487	1.99487	1.99487	1.99487	1.99487	1.99487
277000	-141.9065	-133.9275	-7.979016	13.14818	0.0274412	0.0161522	0.0146133	0.0162837	0.0296096	0.0313751	1.01513	0.7170397	0.5646313	0.7170397	0.71704	1.7734	3.43938	1.24372	1.01513	0.564631	0.223168	0.818051	0.71704	0.471444	0.277498	0.251058	0.05820674	0.07726847	1	0	0.210742	0.383204	0.406054	0.163183	0.168641	0.0884217	0.0414565	0.0481698	0.0462846	0.12806	0.121795	0.193989	0.5776464	1.46091	1.46091	1.46091	1.46091	1.46091	1.46091	1.46091	1.46091	1.46091
278000	-134.2695	-127.5314	-6.738164	13.70454	0.0305358	0.0314885	0.00193988	0.113008	0.128251	0.0490848	0.07361744	0.5146811	0.4624916	0.5210265	0.521026	0.64904	1.45679	0.151911	0.0736174	0.462492	0.17245	1.80697	0.514681	0.477389	0.492284	0.0303275	0.06396418	0.2903437	1	1	0.389222	0.44172	0.169058	0.0717891	0.28661	0.0120244	0.202671	0.0882185	0.0859047	0.133446	0.00735199	0.111984	0.5940032	1.52273	1.52273	1.52273	1.52273	1.52273	1.52273	1.52273	1.52273	1.52273
279000	-132.5013	-129.5406	-2.960699	12.5133	0.0454861	0.0206557	0.055563	0.0501429	0.0797013	0.00921996	0.5828379	0.236682	0.5828379	0.08978637	0.0897864	0.19103	2.50869	0.230996	0.582838	0.582838	0.222277	0.0958457	0.236682	0.373741	0.16972	0.456539	0.1217048	0.1390641	0	1	0.360574	0.573126	0.0663	0.033895	0.099916	0.484179	0.131123	0.00966252	0.0140413	0.055993	0.134093	0.0370962	0.5983349	1.39037	1.39037	1.39037	1.39037	1.39037	1.39037	1.39037	1.39037	1.39037
280000	-131.8462	-127.3404	-4.505813	13.50073	0.0275002	0.00844144	0.0612025	0.00629453	0.115378	0.0197097	0.1513936	0.5332176	0.1513936	0.5332176	0.533218	0.735116	0.22922	0.51095	0.151394	0.151394	1.3043	1.47406	0.533218	0.283087	0.086896	0.630017	0.09714414	0.1413825	0	0	0.0445213	0.816072	0.139407	0.0435025	0.0390834	0.0526003	0.152137	0.0888744	0.475098	0.0435258	0.00909846	0.0960809	0.6563735	1.50008	1.50008	1.50008	1.50008	1.50008	1.50008	1.50008	1.50008	1.50008
281000	-136.4368	-132.6543	-3.782532	11.48574	0.00391841	0.111026	0.134098	0.0282857	0.0654996	0.016514	0.1197197	0.132187	0.1197197	0.132187	0.132187	0.961794	0.00342544	0.938569	0.11972	0.11972	0.647568	2.21854	0.132187	0.0157339	0.445812	0.538454	0.249043	0.1102992	0	0	0.256445	0.593835	0.14972	0.00020133	0.0318894	0.0516995	0.226598	0.370143	0.0194553	0.148357	0.122962	0.028695	0.414077	1.27619	1.27619	1.27619	1.27619	1.27619	1.27619	1.27619	1.27619	1.27619
282000	-133.1657	-126.1591	-7.006551	13.37855	0.019169	0.0128308	0.0648632	0.00317714	0.152553	0.0609292	0.3127344	0.005615139	0.3127344	0.005615139	0.00561514	2.27563	2.50761	1.1141	0.312734	0.312734	0.186316	0.409206	0.00561514	0.197898	0.132463	0.669638	0.09686296	0.2166595	0	0	0.0146642	0.704115	0.281221	0.0490144	0.107335	0.0515997	0.235641	0.199711	0.0546253	0.191497	0.0438146	0.0667627	0.4573878	1.48651	1.48651	1.48651	1.48651	1.48651	1.48651	1.48651	1.48651	1.48651
283000	-128.975	-127.1796	-1.795469	10.28126	0.0706634	0.039134	0.00481966	0.0307344	0.082501	0.138376	0.03209685	0.07551966	0.03209685	0.07551966	0.0755197	0.338858	0.00860767	0.287676	0.0320969	0.0320969	1.80948	1.61812	0.0755197	0.616517	0.341432	0.0420501	0.1146171	0.2516119	0	0	0.12215	0.32789	0.54996	0.139819	0.0407543	0.388256	0.00636412	0.00797005	0.0634186	0.182256	0.144285	0.0268766	0.6420864	1.14236	1.14236	1.14236	1.14236	1.14236	1.14236	1.14236	1.14236	1.14236
284000	-134.4395	-122.4365	-12.00306	16.3815	0.0289878	0.0682867	0.196187	0.0295867	0.00667842	0.199488	0.08381263	0.1093984	0.1861688	0.6920757	0.692076	1.32992	0.924123	1.28829	0.0838126	0.186169	1.86761	0.166464	0.109398	0.0987791	0.232694	0.668527	0.2934613	0.2357528	1	1	0.125499	0.0283281	0.846173	0.042036	0.00490003	0.0456108	0.0699663	0.288652	0.33855	0.0860745	0.0483484	0.0758616	0.4820236	1.82017	1.82017	1.82017	1.82017	1.82017	1.82017	1.82017	1.82017	1.82017
285000	-131.8531	-125.7243	-6.128793	12.65885	0.0330161	0.071775	0.0118965	0.00148248	0.172446	0.17917	0.2717136	0.1328611	0.2587766	0.05389246	0.0538925	0.782037	1.55571	0.824443	0.271714	0.258777	0.633314	0.577774	0.132861	0.282944	0.615104	0.101952	0.1166876	0.3530982	1	1	0.0041985	0.488379	0.507423	0.0806928	0.0287826	0.00345046	0.0899983	0.181889	0.304382	0.0439329	0.154393	0.112479	0.538825	1.40654	1.40654	1.40654	1.40654	1.40654	1.40654	1.40654	1.40654	1.40654
286000	-132.3055	-124.2418	-8.063733	16.7529	0.041721	0.0531711	0.050691	0.0441133	0.31259	0.0337993	0.159243	0.3383837	0.159243	0.3383837	0.338384	0.536809	0.468147	0.413541	0.159243	0.159243	0.0409222	0.311363	0.338384	0.286579	0.365228	0.348193	0.145583	0.390503	0	0	0.112965	0.800481	0.0865532	0.158443	0.139746	0.183147	0.146533	0.139714	0.00312418	0.00683249	0.0737634	0.148698	0.5198861	1.86143	1.86143	1.86143	1.86143	1.86143	1.86143	1.86143	1.86143	1.86143
287000	-139.0793	-125.1472	-13.93203	17.28329	0.0259894	0.00317658	0.000140288	0.200296	0.0468975	0.0286055	1.127532	0.05837079	0.2313079	0.05837079	0.0583708	0.566923	0.0648151	1.25075	1.12753	0.231308	2.45999	4.15643	0.0583708	0.886821	0.108392	0.00478696	0.02930632	0.2757994	1	0	0.726239	0.170042	0.103719	0.0775958	0.149945	0.0345854	0.0812114	0.0258057	0.135248	0.0157949	0.338659	0.141155	0.576112	1.92037	1.92037	1.92037	1.92037	1.92037	1.92037	1.92037	1.92037	1.92037
288000	-132.9095	-127.613	-5.29648	14.10888	0.111482	0.0659065	0.00332993	0.0180437	0.0579661	6.89659e-05	0.6910724	0.24415	0.3868918	0.24415	0.24415	0.38163	0.0146046	0.816415	0.691072	0.386892	0.513695	1.8896	0.24415	0.616882	0.364692	0.0184261	0.1807182	0.07607875	1	0	0.237171	0.761923	0.000906507	0.119953	0.0656582	0.0462761	0.111413	0.276355	0.109434	0.05985	0.0137522	0.197308	0.5992822	1.56765	1.56765	1.56765	1.56765	1.56765	1.56765	1.56765	1.56765	1.56765
289000	-133.2146	-123.8734	-9.341175	16.21077	0.00512801	0.0292591	0.122363	0.0122446	0.163788	0.0803805	0.4429477	0.07509124	0.1090434	0.07509124	0.0750912	0.954518	0.157151	0.202362	0.442948	0.109043	0.309649	3.06645	0.0750912	0.0327146	0.186661	0.780624	0.1567497	0.2564132	1	0	0.0477532	0.638766	0.31348	0.0245306	0.102422	0.17328	0.0372808	0.0367183	0.0321164	0.219896	0.0255803	0.348176	0.4938403	1.8012	1.8012	1.8012	1.8012	1.8012	1.8012	1.8012	1.8012	1.8012
290000	-133.0217	-125.3383	-7.683414	13.68082	0.091064	0.0530225	0.0641432	0.0199651	0.00295424	0.125084	0.6305308	0.4904821	0.2206216	0.4904821	0.490482	3.50991	0.240423	0.397177	0.630531	0.220622	0.110868	1.15869	0.490482	0.437325	0.254635	0.30804	0.2082296	0.1480031	1	0	0.134897	0.0199607	0.845143	0.0301204	0.17336	0.103701	0.251485	0.0258803	0.115636	0.121586	0.0996453	0.0785848	0.6059481	1.52009	1.52009	1.52009	1.52009	1.52009	1.52009	1.52009	1.52009	1.52009
291000	-136.1537	-128.5644	-7.589313	11.44916	0.0392659	0.0218828	0.0740697	0.175777	0.0412535	0.0186209	0.1368805	0.1059023	0.1368805	0.02466267	0.0246627	0.399531	3.4449	1.64069	0.13688	0.13688	2.12407	0.873261	0.105902	0.290389	0.161833	0.547778	0.1352184	0.2356513	0	1	0.74592	0.175062	0.0790189	0.094685	0.0769782	0.0699555	0.0265569	0.114743	0.232726	0.0393851	0.309365	0.0356058	0.6579098	1.27213	1.27213	1.27213	1.27213	1.27213	1.27213	1.27213	1.27213	1.27213
292000	-133.5938	-124.449	-9.144751	13.51955	0.0194835	0.0540423	0.0274018	0.131976	0.0476136	0.221269	0.3496601	0.08921348	0.3496601	0.08921348	0.0892135	0.332273	2.19239	0.839666	0.34966	0.34966	2.14129	0.981282	0.0892135	0.193044	0.535456	0.2715	0.1009276	0.4008587	0	0	0.329233	0.118779	0.551988	0.317859	0.060286	0.0221635	0.18868	0.164318	0.0936688	0.0336259	0.0210156	0.0983826	0.6350156	1.50217	1.50217	1.50217	1.50217	1.50217	1.50217	1.50217	1.50217	1.50217
293000	-133.2814	-123.6097	-9.671706	14.16	0.24519	0.0732666	0.0909889	0.00569734	0.0722881	0.151313	0.2573158	0.1172354	0.2573158	0.1172354	0.117235	0.377575	0.904933	0.727071	0.257316	0.257316	2.83332	0.225249	0.117235	0.598835	0.178941	0.222224	0.4094457	0.2292987	0	0	0.0248468	0.315258	0.659896	0.125796	0.0795051	0.17414	0.124246	0.00174413	0.0155014	0.00888587	0.071518	0.398663	0.6494319	1.57333	1.57333	1.57333	1.57333	1.57333	1.57333	1.57333	1.57333	1.57333
294000	-133.5287	-123.6027	-9.925917	16.08065	0.0270008	0.0495194	0.052849	0.172153	0.202396	0.0111462	0.3840535	0.3208049	0.5734673	0.3208049	0.320805	0.645762	0.446923	1.293	0.384054	0.573467	0.0908215	1.25822	0.320805	0.208711	0.382776	0.408513	0.1293692	0.385696	1	0	0.446345	0.524756	0.0288991	0.0656072	0.0511649	0.00819288	0.0194336	0.3471	0.175225	0.0478751	0.171343	0.114058	0.5185512	1.78674	1.78674	1.78674	1.78674	1.78674	1.78674	1.78674	1.78674	1.78674
295000	-128.1451	-124.4644	-3.680742	13.67249	0.00256965	0.00367108	0.0339763	0.0790568	0.160405	0.108816	0.1992759	0.07323846	0.1992759	0.07323846	0.0732385	0.257512	0.194397	0.462651	0.199276	0.199276	0.834591	0.420079	0.0732385	0.0638945	0.0912817	0.844824	0.04021706	0.3482772	0	0	0.226994	0.460567	0.312439	0.116285	0.20973	0.00269429	0.00160548	0.191756	0.22305	0.0713324	0.17047	0.0130775	0.6349755	1.51917	1.51917	1.51917	1.51917	1.51917	1.51917	1.51917	1.51917	1.51917
296000	-131.945	-125.057	-6.887989	15.02694	0.0187649	0.0121786	0.103249	0.0555226	0.0116359	0.0781341	0.09856364	0.568985	0.2071062	0.1097183	0.109718	0.616552	0.740969	0.20824	0.0985636	0.207106	1.20279	1.63171	0.568985	0.139835	0.0907551	0.769409	0.1341924	0.1452926	1	1	0.382143	0.0800858	0.537771	0.00812117	0.0788816	0.272266	0.156064	0.018021	0.02513	0.148401	0.1336	0.159514	0.6214687	1.66966	1.66966	1.66966	1.66966	1.66966	1.66966	1.66966	1.66966	1.66966
297000	-134.0987	-124.7022	-9.396545	13.49599	0.10854	0.0150438	0.032314	0.0478892	0.0191165	0.218947	0.4400836	0.1549397	0.4400836	0.1549397	0.15494	0.208306	3.86449	0.903433	0.440084	0.440084	1.37246	0.856766	0.15494	0.696226	0.0964976	0.207276	0.155898	0.2859531	0	0	0.167472	0.0668518	0.765676	0.00311935	0.164649	0.0837649	0.105204	0.238579	0.191833	0.00502724	0.148963	0.0588609	0.6232371	1.49955	1.49955	1.49955	1.49955	1.49955	1.49955	1.49955	1.49955	1.49955
298000	-132.3786	-124.4544	-7.924174	16.61546	0.0219932	0.00839376	0.0540542	0.0971905	0.0638649	0.00863665	0.8314061	0.01565358	0.04915295	0.01565358	0.0156536	1.23127	0.38755	0.311931	0.831406	0.049153	2.05215	0.206708	0.0156536	0.260456	0.0994035	0.64014	0.08444125	0.169692	1	0	0.572746	0.376358	0.050896	0.18061	0.0710982	0.030842	0.458674	0.0757038	0.00381997	0.0310002	0.0721174	0.0761346	0.461227	1.84616	1.84616	1.84616	1.84616	1.84616	1.84616	1.84616	1.84616	1.84616
299000	-132.5292	-122.672	-9.857182	17.31139	0.022466	0.0142686	0.0424595	0.00769834	0.00553311	0.144048	1.019417	0.2780873	0.1509708	0.2780873	0.278087	0.149137	0.848703	3.11437	1.01942	0.150971	0.930993	0.00781764	0.278087	0.283683	0.180172	0.536145	0.07919412	0.1572794	1	0	0.0489469	0.0351802	0.915873	0.0162444	0.0315165	0.336826	0.137858	0.146277	0.15777	0.00551062	0.115637	0.0523615	0.6098481	1.92349	1.92349	1.92349	1.92349	1.92349	1.92349	1.92349	1.92349	1.92349
300000	-131.7167	-123.9476	-7.769079	14.90321	0.146127	0.00364205	0.243065	0.0514805	0.0276978	0.0836294	0.4831717	0.1468321	0.131275	0.1468321	0.146832	0.291055	0.203622	0.651455	0.483172	0.131275	0.74691	0.973566	0.146832	0.371983	0.00927121	0.618746	0.3928342	0.1628077	1	0	0.316205	0.170126	0.51367	0.00725554	0.0729683	0.0433571	0.00475234	0.225822	0.067648	0.25059	0.170562	0.157045	0.6579038	1.65591	1.65591	1.65591	1.65591	1.65591	1.65591	1.65591	1.65591	1.65591
301000	-132.1572	-130.5959	-1.56125	9.920028	0.00944528	0.018912	0.0401871	0.128341	0.00074303	0.0839512	0.4858497	0.03313681	0.4858497	0.03313681	0.0331368	0.103092	0.273524	0.422344	0.48585	0.48585	2.924	0.901907	0.0331368	0.137798	0.275909	0.586293	0.06854443	0.2130357	0	0	0.602441	0.00348782	0.394071	0.204863	0.0352078	0.143921	0.00894339	0.0237755	0.0768573	0.0487478	0.280669	0.177015	0.6426483	1.10223	1.10223	1.10223	1.10223	1.10223	1.10223	1.10223	1.10223	1.10223
302000	-129.6446	-125.5272	-4.117353	13.20704	0.0433682	0.0370835	0.029199	0.111254	0.0212993	0.0742655	0.158725	0.0494351	0.158725	0.0494351	0.0494351	0.112373	2.15763	0.167019	0.158725	0.158725	1.32592	0.0929539	0.0494351	0.395512	0.338196	0.266291	0.1096507	0.2068188	0	0	0.53793	0.102985	0.359085	0.0500164	0.149102	0.0825485	0.0768631	0.0492599	0.0790338	0.0570848	0.127356	0.328735	0.5776509	1.46745	1.46745	1.46745	1.46745	1.46745	1.46745	1.46745	1.46745	1.46745
303000	-134.9485	-124.8522	-10.09625	14.17697	0.0407262	0.0537831	0.0834399	0.0451361	0.110639	0.0661768	0.3331637	0.6940694	0.2600836	0.252093	0.252093	0.57645	1.50025	2.18713	0.333164	0.260084	1.14515	1.2903	0.694069	0.228864	0.302238	0.468897	0.1779492	0.2219524	1	1	0.20336	0.498483	0.298158	0.141346	0.159475	0.00627153	0.00158176	0.22212	0.193419	0.118572	0.112092	0.0451234	0.6120994	1.57522	1.57522	1.57522	1.57522	1.57522	1.57522	1.57522	1.57522	1.57522
304000	-129.1283	-124.6337	-4.494567	12.61498	0.0153576	0.0331303	0.0182324	0.00964696	0.16987	0.156404	0.0472214	0.01032035	0.1779777	0.01032035	0.0103203	1.46151	0.476284	0.632312	0.0472214	0.177978	1.22724	0.138727	0.0103203	0.230178	0.496555	0.273266	0.06672029	0.3359215	1	0	0.0287179	0.505685	0.465597	0.0243262	0.428871	0.124461	0.0321862	0.120606	0.125652	0.0466246	0.0153233	0.0819493	0.6156616	1.40166	1.40166	1.40166	1.40166	1.40166	1.40166	1.40166	1.40166	1.40166
305000	-128.1684	-127.3214	-0.8469811	12.06865	0.00662468	0.00537752	0.086737	0.0132161	0.105155	0.0422596	0.295449	0.03279806	0.295449	0.03279806	0.0327981	0.245564	0.145851	1.20799	0.295449	0.295449	0.195982	0.379432	0.0327981	0.0670927	0.0544618	0.878445	0.09873922	0.1606309	0	0	0.0822763	0.654638	0.263085	0.171191	0.0647993	0.127103	0.0861851	0.227324	0.024443	0.124635	0.0971202	0.0771996	0.5393202	1.34096	1.34096	1.34096	1.34096	1.34096	1.34096	1.34096	1.34096	1.34096
306000	-139.8511	-126.9252	-12.92593	13.94858	0.0356879	0.00192518	0.106363	0.0491211	0.00547845	0.119594	1.039992	0.6509041	0.6834893	0.06554023	0.0655402	3.93222	0.414162	1.09922	1.03999	0.683489	0.0698548	4.1587	0.650904	0.247873	0.0133715	0.738755	0.1439763	0.1741933	1	1	0.281992	0.0314504	0.686558	0.167821	0.087046	0.0871612	0.214674	0.136205	0.0949058	0.170325	0.015288	0.0265736	0.6351584	1.54984	1.54984	1.54984	1.54984	1.54984	1.54984	1.54984	1.54984	1.54984
307000	-134.214	-127.6921	-6.52181	14.26894	0.00416745	0.0743846	0.00766427	0.00242576	0.0649905	0.0130526	0.3735913	0.2576525	0.07341686	0.810468	0.810468	0.28124	1.64455	1.24598	0.373591	0.0734169	0.524325	1.69324	0.257652	0.0483371	0.862767	0.0888958	0.08621629	0.08046891	1	1	0.0301453	0.807648	0.162207	0.0749108	0.0225246	0.00364664	0.150694	0.211136	0.128123	0.304299	0.0880829	0.0165843	0.6505364	1.58544	1.58544	1.58544	1.58544	1.58544	1.58544	1.58544	1.58544	1.58544
308000	-132.1136	-127.8192	-4.294415	14.42957	0.00189192	0.0116191	0.0103049	0.0630741	0.03375	0.0429808	0.0477323	0.02513362	0.3617519	0.02513362	0.0251336	0.391346	0.213226	2.92311	0.0477323	0.361752	0.0619585	0.522816	0.0251336	0.0794394	0.487872	0.432688	0.02381589	0.1398049	1	0	0.451158	0.241408	0.307434	0.0418401	0.22146	0.000705137	0.0743992	0.0551011	0.21805	0.231683	0.131024	0.0257385	0.5762274	1.60329	1.60329	1.60329	1.60329	1.60329	1.60329	1.60329	1.60329	1.60329
309000	-137.7041	-126.2224	-11.48171	13.76836	0.0222651	0.0198617	0.00577969	0.0500342	0.0236293	0.118379	0.4075208	0.4179435	0.4075208	0.8805675	0.880567	2.32993	1.64026	1.07041	0.407521	0.407521	0.588922	4.29675	0.417944	0.464761	0.414593	0.120645	0.04790651	0.1920423	0	1	0.260537	0.123042	0.61642	0.0475072	0.106556	0.107601	0.0825204	0.205717	0.09886	0.160623	0.0511405	0.139474	0.6548974	1.52982	1.52982	1.52982	1.52982	1.52982	1.52982	1.52982	1.52982	1.52982
310000	-134.7642	-125.5471	-9.217104	16.09342	0.0449863	0.0516362	0.0214479	0.108701	0.072494	0.00037743	0.4495279	0.1351877	0.4267498	0.04398314	0.0439831	0.501649	0.459139	1.36162	0.449528	0.42675	0.0691002	2.99874	0.135188	0.381013	0.437334	0.181653	0.1180703	0.1815726	1	1	0.598665	0.399256	0.00207867	0.0360903	0.0896092	0.161223	0.21823	0.148036	0.16004	0.00780126	0.173967	0.00500405	0.4539626	1.78816	1.78816	1.78816	1.78816	1.78816	1.78816	1.78816	1.78816	1.78816
311000	-133.4814	-123.2401	-10.2413	14.93726	0.0455372	0.0223827	0.00357641	0.0125788	0.000634559	0.148518	0.2224419	0.1713291	0.2186972	0.1895433	0.189543	2.49114	2.38001	2.9841	0.222442	0.218697	0.0967041	0.536235	0.171329	0.636917	0.313061	0.0500223	0.07149625	0.1617313	1	1	0.0777759	0.00392354	0.918301	0.025002	0.0428106	0.0768484	0.185639	0.116066	0.179457	0.0155174	0.244573	0.114087	0.6276519	1.6597	1.6597	1.6597	1.6597	1.6597	1.6597	1.6597	1.6597	1.6597
312000	-132.3542	-124.3818	-7.972416	12.89187	0.0169857	0.0179131	0.0396226	0.0382864	0.0301832	0.15701	0.211297	0.1493619	0.211297	0.1493619	0.149362	1.51787	0.0602283	3.44948	0.211297	0.211297	0.58904	2.4217	0.149362	0.22793	0.240376	0.531694	0.07452142	0.22548	0	0	0.1698	0.133862	0.696338	0.0491071	0.357684	0.0258531	0.115021	0.12345	0.242052	0.0295536	0.0497647	0.00751437	0.6075975	1.43243	1.43243	1.43243	1.43243	1.43243	1.43243	1.43243	1.43243	1.43243
313000	-129.778	-124.9828	-4.7952	13.34502	0.000448688	0.033396	0.0767339	0.000305671	0.0820431	0.0724234	0.09105213	0.1003455	0.09105213	0.1003455	0.100345	0.861342	0.0818149	0.861138	0.0910521	0.0910521	3.1145	0.00491921	0.100345	0.00405764	0.302011	0.693931	0.1105785	0.1547722	0	0	0.00197497	0.530089	0.467936	0.0528701	0.0143198	0.170361	0.182628	0.143858	0.248171	0.0329102	0.0246989	0.130183	0.5311942	1.48278	1.48278	1.48278	1.48278	1.48278	1.48278	1.48278	1.48278	1.48278
314000	-132.716	-125.9642	-6.751786	13.73034	0.0507891	0.0876861	0.0339307	0.0596641	0.0548918	0.0543391	0.2230285	0.04193122	0.7102469	0.04193122	0.0419312	0.52445	0.470125	0.320637	0.223028	0.710247	0.738963	2.89749	0.0419312	0.29459	0.508603	0.196807	0.1724059	0.1688951	1	0	0.353262	0.325005	0.321733	0.0949224	0.0956105	0.0318061	0.11012	0.0253464	0.428075	0.0642211	0.0433354	0.106562	0.5815583	1.52559	1.52559	1.52559	1.52559	1.52559	1.52559	1.52559	1.52559	1.52559
315000	-134.3295	-125.8354	-8.494151	14.83512	0.0336528	0.0663377	0.0351462	0.0809704	0.194221	0.0662801	0.9939298	0.1985168	0.9939298	0.1985168	0.198517	0.292972	1.31801	0.444695	0.99393	0.99393	1.69013	0.273138	0.198517	0.249028	0.490893	0.260079	0.1351367	0.3414713	0	0	0.237122	0.568776	0.194102	0.0204378	0.00281336	0.295389	0.0869548	0.205101	0.119957	0.0640101	0.147306	0.0580303	0.6032326	1.64835	1.64835	1.64835	1.64835	1.64835	1.64835	1.64835	1.64835	1.64835
316000	-135.8171	-126.1948	-9.622336	15.95028	0.00657725	0.00738054	0.0168638	0.188462	0.123227	0.0617402	0.5021939	0.5518432	0.5021939	0.5518432	0.551843	0.533271	3.19865	0.310097	0.502194	0.502194	0.135268	0.716664	0.551843	0.213398	0.23946	0.547142	0.03082156	0.3734291	0	0	0.504679	0.329988	0.165333	0.00072474	0.045185	0.0357374	0.315848	0.147896	0.132497	0.00838586	0.249414	0.0643129	0.5579083	1.77225	1.77225	1.77225	1.77225	1.77225	1.77225	1.77225	1.77225	1.77225
317000	-135.1859	-128.6992	-6.486712	10.78076	0.0214807	0.0341883	0.0112551	0.129507	0.0235045	0.103343	1.248681	0.09173268	0.05021431	0.104922	0.104922	4.2984	0.339242	0.442339	1.24868	0.0502143	1.80621	0.409875	0.0917327	0.320971	0.510852	0.168178	0.06692406	0.2563541	1	1	0.505186	0.0916878	0.403126	0.350473	0.0518913	0.0856025	0.129473	0.00346184	0.230132	0.002845	0.0136875	0.132434	0.6194256	1.19786	1.19786	1.19786	1.19786	1.19786	1.19786	1.19786	1.19786	1.19786
318000	-130.4403	-124.8695	-5.570807	14.45885	0.0100617	0.0127643	0.0102069	0.0411826	0.157419	0.0163499	0.4400592	0.08164852	0.4400592	0.08164852	0.0816485	1.58545	0.100999	1.88783	0.440059	0.440059	0.179964	0.674592	0.0816485	0.304597	0.386412	0.308991	0.03303295	0.2149518	0	0	0.19159	0.732347	0.0760631	0.0767693	0.139783	0.122777	0.00837858	0.177414	0.00667506	0.307802	0.0571426	0.103258	0.6168327	1.60654	1.60654	1.60654	1.60654	1.60654	1.60654	1.60654	1.60654	1.60654
319000	-131.634	-122.1999	-9.434162	16.59139	0.0114354	0.00981803	0.0895152	0.0320185	0.0393007	0.147393	0.2458411	0.1182053	0.2458411	0.1057705	0.10577	0.237454	2.67952	1.18193	0.245841	0.245841	0.1507	1.14699	0.118205	0.103236	0.0886355	0.808128	0.1107686	0.2187122	0	1	0.146395	0.179691	0.673913	0.0908057	0.0364379	0.12522	0.0358867	0.251357	0.119162	0.225736	0.0210906	0.0943036	0.6560916	1.84349	1.84349	1.84349	1.84349	1.84349	1.84349	1.84349	1.84349	1.84349
320000	-132.4116	-130.0148	-2.396787	10.2286	0.0110495	0.0184822	0.013437	0.0155423	0.127543	0.0230883	0.1043477	0.05341224	0.1043477	0.05341224	0.0534122	1.04956	0.26211	3.23508	0.104348	0.104348	0.390498	1.30019	0.0534122	0.257152	0.430132	0.312716	0.04296867	0.1661738	0	0	0.0935301	0.76753	0.13894	0.0688776	0.0429402	0.0454954	0.155326	0.208987	0.0491194	0.178249	0.118821	0.132185	0.5991366	1.13651	1.13651	1.13651	1.13651	1.13651	1.13651	1.13651	1.13651	1.13651
321000	-132.312	-128.4672	-3.84473	11.37469	0.0506463	0.0153448	0.177313	0.00770566	0.054499	0.092294	0.1369267	0.3061627	0.1369267	0.3061627	0.306163	0.36538	0.911607	0.137492	0.136927	0.136927	0.679724	2.27316	0.306163	0.208161	0.0630684	0.728771	0.2433036	0.1544987	0	0	0.0498753	0.352747	0.597377	0.042851	0.121415	0.278979	0.0257553	0.0282954	0.0852339	0.208412	0.0733943	0.135664	0.5362405	1.26385	1.26385	1.26385	1.26385	1.26385	1.26385	1.26385	1.26385	1.26385
322000	-133.5783	-128.93	-4.648321	9.448712	0.0418624	0.0261438	0.0365474	0.030221	0.0335932	0.188966	0.3790176	0.0562132	0.3790176	0.0562132	0.0562132	1.86724	0.0240003	1.54354	0.379018	0.379018	3.19575	0.878951	0.0562132	0.400392	0.250051	0.349557	0.1045535	0.2527798	0	0	0.119554	0.132895	0.747551	0.0156558	0.303339	0.00189645	0.22623	0.0576395	0.235932	0.0149132	0.121813	0.0225807	0.6513516	1.04986	1.04986	1.04986	1.04986	1.04986	1.04986	1.04986	1.04986	1.04986
