Iteration	end_1	end_2	end_3	end_4	end_5	end_6	end_7	end_8	end_9	end_10	end_11	end_12	end_13	end_14	end_15	end_16	end_17	end_18	end_19	end_20	end_21	end_22	end_23	end_24	end_25	end_26	end_27	end_28	end_29	end_30	end_31	end_32	end_33	end_34	end_35	end_36	end_37	end_38	end_39	end_40	end_41	end_42	end_43	end_44	end_45	end_46	end_47	end_48	end_49	end_50	end_51	end_52	end_53	end_54	end_55	end_56	end_57	end_58	end_59	end_60	end_61	end_62	end_63	end_64	end_65	end_66	end_67	end_68	end_69	end_70	end_71	end_72	end_73
271000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
272000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	0
273000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
274000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
275000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
276000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
277000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	1
278000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	1	4
279000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	7	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	7
280000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
281000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
282000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	4
283000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	5
284000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
285000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
286000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
287000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
288000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	3	4
289000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
290000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
291000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
292000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
293000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	8	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
294000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	4	4
295000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	7
296000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
297000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	5
298000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
299000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
300000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	2	2	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	2
301000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
302000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
303000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
304000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
305000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	7
306000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	2
307000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
308000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
309000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
310000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
311000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
312000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
313000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
314000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
315000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	4
316000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
317000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	2
318000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	1	4
319000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
320000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
321000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
322000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
323000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
324000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
325000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
326000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
327000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
328000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	3	3	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	3
329000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
330000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
331000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
332000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	4
333000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	8
334000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
335000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
336000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
337000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	5
338000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	3
339000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
340000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	7	7
341000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
342000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
343000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	2	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
344000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	3	4
345000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
346000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
347000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	0	4
348000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
349000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
350000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
351000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	7
352000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
353000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
354000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	4
355000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
356000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	0	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	4
357000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	6	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
358000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	2	2
359000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	3	3	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	6	3
360000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	5	5
361000	0	0	0	0	0	0	8	8	8	8	8	8	8	8	8	8	8	4	3	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	8	8	8	8	8	8	8	8	8	8	0	0	0	0	0	8	5
